MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Temp,Pressure,RainTomorrow
13.8,24.7,,,49.0,30.0,1014.8,No
17.1,31.7,,,45.0,34.0,1002.8,Yes
17.0,21.8,,,40.0,36.0,996.8,No
15.1,25.0,,,36.0,26.0,1012.1,No
13.5,25.4,,,36.0,33.0,1013.5,No
17.1,19.6,,,24.0,19.0,1004.3,No
10.1,17.2,,,30.0,23.0,1006.4,No
11.0,21.4,,,39.0,31.0,1007.6,No
11.4,21.0,,,42.0,45.0,1014.1,No
10.9,25.6,,,57.0,34.0,1017.7,No
14.9,33.1,,,21.0,10.0,1013.4,No
10.6,19.3,,,51.0,29.0,1014.2,Yes
10.5,17.5,,,49.0,48.0,1018.0,No
17.0,24.5,,,38.0,21.0,1002.0,No
15.2,22.1,,,36.0,34.0,1000.7,No
13.8,23.0,,,46.0,28.0,1008.4,No
11.8,21.2,,,42.0,19.0,1012.0,No
11.6,21.2,,,53.0,43.0,1020.8,Yes
15.6,34.6,,,44.0,28.0,1019.8,No
18.9,36.9,,,73.0,18.0,1011.9,No
22.0,31.5,,,56.0,45.0,1009.8,No
21.2,40.4,,,75.0,19.0,1005.0,No
21.3,33.2,,,50.0,41.0,1009.7,No
19.5,30.5,,,28.0,20.0,1000.9,No
13.5,22.6,,,69.0,44.0,1022.0,No
19.9,28.8,,,30.0,30.0,1012.7,No
16.9,28.9,,,70.0,34.0,1015.1,No
16.7,25.7,,,55.0,14.0,1002.9,No
15.6,26.8,,,39.0,31.0,1009.5,No
17.4,28.9,,,41.0,34.0,1010.4,No
25.0,41.3,,,28.0,17.0,1007.8,Yes
23.9,37.8,,,71.0,32.0,1008.7,Yes
23.2,35.4,,,61.0,46.0,1015.4,No
20.5,24.6,,,45.0,46.0,1026.4,No
20.8,30.0,,,46.0,35.0,1013.4,No
18.2,24.2,,,63.0,49.0,1031.1,No
16.0,25.3,,,68.0,45.0,1018.3,No
17.2,24.6,,,74.0,46.0,1019.9,No
17.2,27.9,,,78.0,41.0,1010.5,No
18.6,27.9,,,58.0,33.0,1007.9,No
14.9,24.5,,,33.0,22.0,1014.3,No
13.1,22.3,,,52.0,46.0,1021.8,No
12.3,25.0,,,71.0,49.0,1022.8,No
20.2,28.6,,,57.0,49.0,1014.3,Yes
12.5,21.8,,,56.0,46.0,1024.3,No
11.7,20.4,,,65.0,41.0,1020.4,No
12.6,24.9,,,64.0,32.0,1021.0,No
13.4,24.6,,,44.0,35.0,1019.9,No
13.9,26.5,,,90.0,30.0,1024.8,No
15.4,21.1,,,59.0,41.0,1012.2,Yes
10.4,22.3,,,48.0,34.0,1020.0,No
11.3,23.1,,,62.0,33.0,1022.4,No
11.1,24.4,,,65.0,46.0,1021.9,No
12.8,27.0,,,64.0,19.0,1012.6,No
10.5,18.9,,,40.0,29.0,1017.9,No
9.0,21.9,,,53.0,36.0,1018.8,No
10.6,21.1,,,60.0,35.0,1018.4,No
10.5,21.7,,,62.0,47.0,1017.6,No
9.5,16.7,,,71.0,34.0,1012.0,No
10.3,17.2,,,48.0,30.0,1017.5,No
6.2,17.4,,,64.0,37.0,1019.9,No
9.0,16.7,,,63.0,42.0,1022.0,No
8.5,19.5,,,59.0,41.0,1018.6,No
9.5,20.2,,,71.0,40.0,1025.0,Yes
5.5,15.8,,,68.0,36.0,1021.0,No
4.7,14.4,,,63.0,36.0,1020.1,No
4.3,16.1,,,70.0,41.0,1020.8,No
6.4,17.1,,,70.0,40.0,1024.9,No
7.7,16.3,,,68.0,38.0,1025.6,No
13.9,18.1,,,56.0,33.0,1008.7,No
10.4,18.2,,,50.0,34.0,1015.4,No
7.2,18.2,,,63.0,46.0,1025.9,No
7.1,18.5,,,71.0,39.0,1028.1,No
7.3,19.4,,,81.0,40.0,1022.6,No
9.3,16.9,,,86.0,49.0,1035.7,Yes
12.8,20.7,,,96.0,37.0,1012.1,No
9.6,20.9,,,62.0,35.0,1019.9,No
9.1,15.7,,,49.0,36.0,1015.8,Yes
8.3,18.9,,,75.0,44.0,1019.0,No
7.1,16.9,,,57.0,33.0,1018.1,No
7.6,17.0,,,56.0,40.0,1020.5,No
12.2,18.0,,,59.0,35.0,1008.6,No
10.7,16.7,,,55.0,47.0,1001.5,No
9.9,18.3,,,54.0,44.0,1011.9,No
8.2,21.8,,,69.0,36.0,1014.5,No
12.8,20.1,,,53.0,37.0,1006.2,No
12.6,18.8,,,44.0,31.0,1011.5,No
7.6,17.6,,,44.0,26.0,1022.0,No
9.3,24.6,,,57.0,23.0,1007.7,No
11.3,19.3,,,45.0,26.0,1012.4,No
8.8,16.7,,,44.0,33.0,1017.0,No
8.4,17.3,,,58.0,48.0,1023.7,No
10.9,19.8,,,53.0,28.0,1012.3,No
11.5,18.1,,,36.0,24.0,1008.1,No
10.3,18.0,,,48.0,33.0,1003.5,No
10.3,19.2,,,47.0,35.0,1008.1,No
9.2,17.5,,,52.0,40.0,1021.8,No
14.9,25.9,,,53.0,33.0,1017.8,No
16.4,21.3,,,44.0,35.0,1007.9,No
11.5,20.4,,,45.0,33.0,1018.6,No
11.0,24.5,,,82.0,34.0,1004.1,No
11.1,19.9,,,46.0,44.0,1017.4,No
13.3,23.9,,,64.0,24.0,1015.8,No
10.4,21.2,,,42.0,30.0,1014.8,No
9.5,19.3,,,41.0,33.0,1021.1,No
9.6,23.3,,,48.0,45.0,1017.4,No
13.4,26.9,,,58.0,33.0,1016.0,No
12.8,27.1,,,60.0,38.0,1014.5,No
14.2,27.0,,,36.0,18.0,1013.2,No
13.2,18.5,,,39.0,42.0,1016.8,Yes
8.6,18.7,,,54.0,42.0,,No
17.8,28.9,NNW,41.0,63.0,48.0,1011.2,No
11.7,16.1,WNW,85.0,34.0,28.0,999.3,No
9.9,24.0,W,41.0,44.0,30.0,1012.9,No
12.6,24.2,W,39.0,48.0,39.0,,Yes
19.7,27.2,E,30.0,77.0,43.0,1014.9,No
17.8,30.8,SSW,46.0,47.0,40.0,1004.0,No
19.6,25.5,W,57.0,57.0,44.0,1003.1,No
18.5,27.3,WSW,65.0,69.0,44.0,1003.5,Yes
13.3,21.7,W,72.0,42.0,32.0,997.6,No
15.4,27.8,W,52.0,36.0,26.0,1008.7,No
18.7,24.1,SE,44.0,65.0,47.0,1026.1,No
21.0,35.4,SSW,69.0,56.0,36.0,1004.1,No
19.8,25.0,E,39.0,76.0,48.0,1021.6,No
22.2,31.6,ENE,33.0,72.0,49.0,1015.0,No
22.7,33.5,NNE,37.0,65.0,49.0,1011.3,No
24.2,41.5,NNW,56.0,46.0,22.0,1010.0,No
25.0,33.2,ESE,28.0,61.0,49.0,1006.4,No
17.3,26.6,SSE,33.0,77.0,45.0,1023.1,No
16.6,26.1,ENE,35.0,71.0,49.0,1019.9,No
18.0,28.0,E,30.0,75.0,41.0,1014.5,No
22.7,33.6,SSE,54.0,53.0,39.0,1002.4,No
17.4,31.7,ESE,33.0,77.0,35.0,1009.1,No
18.0,23.6,ESE,35.0,48.0,44.0,1026.9,No
17.0,24.4,ENE,33.0,67.0,48.0,1024.8,No
20.7,30.8,NW,24.0,77.0,38.0,1015.2,No
19.9,30.8,W,39.0,75.0,41.0,1002.6,No
18.2,27.1,WNW,57.0,50.0,36.0,1005.0,No
17.7,26.7,W,46.0,50.0,42.0,1007.8,No
10.1,19.6,SSE,33.0,69.0,48.0,1023.9,No
9.6,22.0,SW,31.0,76.0,34.0,1014.0,No
10.1,18.0,SSW,44.0,62.0,45.0,1015.6,No
8.2,16.4,W,56.0,64.0,37.0,1009.2,No
7.9,16.7,WSW,43.0,51.0,27.0,1010.7,No
9.9,21.0,SW,41.0,69.0,40.0,1012.0,No
10.8,17.9,WSW,52.0,50.0,33.0,1016.0,No
7.3,19.2,WSW,41.0,58.0,36.0,1028.8,No
7.3,19.6,W,30.0,69.0,48.0,1030.1,No
13.9,22.9,NW,52.0,81.0,37.0,1005.4,No
10.5,17.7,W,39.0,68.0,47.0,1018.0,No
7.0,15.0,W,39.0,71.0,38.0,1017.7,No
8.2,14.1,W,67.0,46.0,28.0,1015.0,No
7.5,16.4,W,54.0,54.0,40.0,1013.4,No
8.2,18.3,W,70.0,82.0,40.0,1008.2,No
9.9,17.7,W,54.0,51.0,39.0,1011.6,No
8.3,18.4,W,30.0,69.0,39.0,1016.4,No
9.3,19.6,NW,35.0,64.0,38.0,1015.5,No
11.8,20.7,W,78.0,54.0,37.0,1005.3,No
9.6,16.3,WSW,54.0,47.0,30.0,1010.6,No
9.8,20.5,SW,50.0,59.0,36.0,1016.8,No
8.1,18.6,W,26.0,69.0,40.0,1026.7,No
7.8,20.7,W,22.0,83.0,39.0,1026.8,No
8.6,20.7,N,39.0,90.0,43.0,1022.1,No
12.2,17.1,W,65.0,36.0,27.0,1008.8,No
10.9,17.6,WNW,52.0,44.0,30.0,1010.2,No
11.1,17.6,W,70.0,45.0,28.0,1007.5,No
5.5,17.0,WSW,50.0,59.0,29.0,1022.4,No
6.4,17.0,WSW,52.0,49.0,32.0,1018.8,No
6.1,16.4,W,80.0,44.0,29.0,1014.5,No
9.2,17.9,SW,46.0,41.0,23.0,1017.6,No
6.9,18.9,WSW,48.0,56.0,31.0,1022.2,No
9.5,12.3,WSW,48.0,54.0,48.0,1018.2,No
8.2,15.6,SW,44.0,56.0,35.0,1025.7,No
9.6,20.3,SW,39.0,90.0,49.0,1018.5,No
6.4,15.4,W,33.0,79.0,46.0,1019.9,No
7.0,18.4,WSW,35.0,74.0,32.0,1020.0,No
7.1,20.4,W,28.0,83.0,41.0,1029.3,No
7.3,20.0,WNW,22.0,75.0,32.0,1027.0,No
7.1,20.2,NNE,24.0,78.0,43.0,1024.6,No
7.4,21.4,W,28.0,65.0,31.0,1022.3,No
9.9,22.1,W,24.0,72.0,37.0,1023.1,No
12.5,25.7,W,26.0,72.0,41.0,1023.2,No
11.3,25.2,NNW,33.0,66.0,30.0,1025.4,No
12.7,24.0,WSW,37.0,57.0,44.0,1021.2,No
9.4,18.3,W,33.0,66.0,43.0,1010.9,No
7.8,17.1,WSW,33.0,69.0,37.0,1008.2,No
7.8,18.5,WSW,39.0,58.0,39.0,1007.2,No
7.3,18.5,W,33.0,58.0,47.0,1008.5,Yes
10.9,18.9,NNW,50.0,69.0,27.0,1008.4,No
8.9,19.5,SSE,56.0,57.0,47.0,1028.8,Yes
12.7,18.2,ESE,44.0,56.0,49.0,1038.0,No
11.2,24.0,WSW,31.0,57.0,28.0,1017.2,No
14.7,26.8,W,56.0,44.0,28.0,1019.6,Yes
11.6,20.1,W,43.0,36.0,39.0,1019.2,No
7.4,16.9,W,57.0,39.0,31.0,1010.3,No
10.2,20.4,SW,50.0,47.0,32.0,1013.0,No
9.0,19.8,SW,46.0,48.0,43.0,1023.0,No
11.1,26.7,S,59.0,37.0,14.0,1022.3,No
11.4,21.4,,,49.0,49.0,1018.3,No
17.5,28.1,W,78.0,31.0,20.0,1004.7,No
11.9,22.7,W,41.0,36.0,42.0,1020.1,No
12.7,32.5,SSE,70.0,44.0,14.0,1015.9,No
12.3,19.7,ESE,44.0,52.0,45.0,1024.8,No
15.5,22.0,W,72.0,74.0,38.0,997.8,No
12.2,20.8,W,63.0,43.0,27.0,1003.8,No
10.8,20.0,SSW,48.0,49.0,46.0,1006.5,Yes
10.7,19.9,SSE,35.0,73.0,47.0,1024.6,No
10.0,20.1,WNW,24.0,76.0,47.0,1022.6,No
13.2,23.6,WSW,54.0,89.0,31.0,1008.1,No
12.2,21.1,WSW,56.0,39.0,36.0,1011.1,No
13.2,20.5,S,43.0,52.0,38.0,1031.2,No
13.0,19.9,E,28.0,57.0,42.0,1034.8,No
15.9,30.1,SSW,33.0,59.0,39.0,1023.8,No
18.0,34.3,NW,44.0,53.0,21.0,1013.7,No
14.4,22.7,SSE,48.0,100.0,45.0,1020.8,No
14.3,24.0,S,43.0,64.0,46.0,1011.3,Yes
24.2,30.4,SSE,52.0,61.0,43.0,1011.6,No
19.8,37.2,S,67.0,,23.0,1009.5,No
18.6,29.8,WNW,54.0,42.0,34.0,1006.7,No
20.7,31.6,SW,54.0,77.0,41.0,1010.5,Yes
15.8,21.9,S,57.0,51.0,41.0,1020.7,Yes
13.9,22.2,NNE,39.0,57.0,45.0,1020.4,No
16.4,23.4,SSW,48.0,62.0,49.0,1007.9,No
15.2,22.2,SE,46.0,60.0,49.0,1015.8,No
15.5,22.6,ESE,31.0,59.0,48.0,1019.7,No
14.7,21.6,SE,30.0,64.0,48.0,1021.4,No
17.0,21.7,ESE,26.0,50.0,47.0,1023.1,No
17.5,25.0,SSE,43.0,69.0,39.0,1014.4,No
17.1,25.1,ESE,37.0,74.0,48.0,1019.4,No
16.0,25.3,ENE,41.0,56.0,48.0,1017.9,No
19.4,29.8,W,35.0,38.0,28.0,1009.7,No
19.7,27.6,WSW,70.0,36.0,18.0,1004.1,No
13.9,23.2,SW,43.0,43.0,39.0,1015.7,No
18.5,26.7,NE,41.0,68.0,47.0,1020.0,No
23.5,33.4,WNW,31.0,66.0,44.0,1013.3,Yes
14.9,28.4,WSW,48.0,75.0,39.0,1008.8,No
17.6,26.3,W,57.0,84.0,31.0,1003.6,No
13.9,25.2,W,44.0,47.0,26.0,1012.6,No
17.6,25.1,ENE,33.0,67.0,45.0,1021.6,No
14.1,24.8,SSE,61.0,41.0,28.0,1016.6,No
10.1,19.1,SW,65.0,45.0,40.0,1024.5,No
15.6,25.3,NW,74.0,79.0,47.0,1011.7,Yes
10.8,19.9,W,65.0,48.0,32.0,1011.6,No
13.5,21.5,W,37.0,56.0,49.0,1018.5,No
10.9,20.2,W,30.0,70.0,43.0,1027.3,No
11.5,22.4,W,31.0,45.0,38.0,1020.6,No
10.8,21.3,W,37.0,65.0,37.0,1016.9,No
11.2,18.5,SSW,30.0,64.0,44.0,1018.2,No
10.8,23.3,W,30.0,68.0,37.0,1018.7,No
12.0,27.1,W,22.0,68.0,30.0,1021.1,No
14.3,24.9,W,28.0,63.0,43.0,1018.5,No
13.8,20.7,WSW,54.0,60.0,28.0,1017.6,No
9.9,18.1,W,70.0,42.0,35.0,1013.4,No
9.1,18.6,W,43.0,49.0,40.0,1021.4,No
8.5,20.2,W,35.0,56.0,41.0,1024.3,No
10.0,21.6,W,26.0,77.0,46.0,1025.0,No
10.5,23.1,W,22.0,82.0,40.0,1025.1,No
10.4,21.1,W,30.0,71.0,37.0,1023.1,No
12.2,18.6,WNW,59.0,77.0,37.0,1012.5,No
10.4,17.5,W,61.0,43.0,41.0,1013.9,No
9.1,17.7,WSW,39.0,68.0,42.0,1023.2,No
6.4,18.0,W,31.0,71.0,46.0,1026.0,No
6.6,18.3,W,31.0,78.0,44.0,1026.7,Yes
10.1,18.5,W,50.0,68.0,38.0,1018.8,No
9.8,19.8,WSW,30.0,66.0,36.0,1022.1,No
8.6,19.2,WSW,54.0,65.0,37.0,1019.6,No
7.3,18.1,W,26.0,74.0,45.0,1022.8,No
8.4,18.7,N,35.0,70.0,47.0,1016.4,No
8.0,17.0,WSW,43.0,66.0,32.0,1022.2,No
6.9,18.3,W,37.0,55.0,38.0,1028.1,No
10.1,20.0,NNW,30.0,79.0,41.0,1013.6,No
9.9,16.1,WSW,44.0,69.0,28.0,1016.2,No
7.5,16.8,W,52.0,56.0,36.0,1016.0,No
7.7,16.8,,,61.0,40.0,1020.3,No
7.2,16.2,,,55.0,43.0,1024.6,Yes
10.2,20.6,W,31.0,76.0,44.0,1020.1,No
11.1,20.2,NW,39.0,73.0,31.0,1013.2,No
9.0,18.2,WSW,46.0,52.0,33.0,1016.9,No
9.4,20.3,W,43.0,62.0,36.0,1027.5,No
8.1,21.0,N,35.0,82.0,34.0,1026.5,No
9.3,20.7,WSW,31.0,70.0,33.0,1019.4,No
5.8,17.3,SSW,35.0,65.0,38.0,1025.9,Yes
10.0,19.5,NNW,31.0,57.0,48.0,1015.4,No
8.7,17.4,W,41.0,74.0,32.0,1012.6,No
7.8,19.4,WSW,44.0,68.0,45.0,1016.2,No
8.4,16.2,S,39.0,66.0,45.0,1022.5,No
7.3,15.9,SSW,54.0,54.0,36.0,1024.2,Yes
7.0,16.2,SSW,43.0,62.0,38.0,1022.5,No
6.5,17.4,W,44.0,58.0,37.0,1022.3,No
6.8,18.5,WNW,31.0,58.0,32.0,1017.8,No
7.2,20.8,W,35.0,60.0,27.0,1017.9,No
9.3,21.6,WSW,44.0,50.0,27.0,1016.1,No
11.6,19.4,SSW,46.0,45.0,22.0,1014.8,No
6.8,18.6,W,33.0,54.0,25.0,1024.4,No
5.6,22.5,W,30.0,55.0,26.0,1022.0,No
9.5,19.8,W,63.0,51.0,18.0,1014.7,No
7.4,18.6,W,30.0,,34.0,1021.7,No
10.2,22.2,WNW,30.0,48.0,35.0,1016.8,No
11.7,20.6,W,35.0,47.0,43.0,1014.7,No
11.1,22.2,W,76.0,36.0,35.0,1007.7,No
9.6,18.1,W,61.0,45.0,33.0,1007.0,No
9.7,20.1,WSW,37.0,54.0,43.0,1020.3,No
7.5,17.8,W,24.0,62.0,47.0,1024.3,No
8.7,22.2,NNE,31.0,70.0,36.0,1020.6,No
16.1,29.2,NW,91.0,45.0,25.0,1009.5,Yes
12.4,19.3,W,67.0,36.0,23.0,1014.2,No
10.7,20.7,W,41.0,42.0,26.0,1018.0,No
8.3,20.9,W,33.0,48.0,41.0,1018.7,No
12.0,22.1,NW,54.0,47.0,18.0,1010.5,No
9.7,18.4,SSW,59.0,39.0,24.0,1016.6,No
5.5,17.6,S,61.0,45.0,38.0,1021.9,No
7.2,20.7,W,31.0,61.0,45.0,1024.3,No
7.5,22.8,WNW,28.0,52.0,37.0,1022.2,No
9.7,24.4,W,28.0,55.0,33.0,1022.9,No
11.1,28.3,NNW,57.0,28.0,13.0,1016.0,No
18.4,27.9,NW,54.0,28.0,10.0,1007.7,No
16.4,21.7,W,72.0,22.0,22.0,1005.8,No
11.3,21.0,W,59.0,39.0,31.0,1014.5,No
9.5,21.2,NNE,39.0,,39.0,1025.3,No
7.9,18.5,WSW,37.0,50.0,36.0,1019.6,No
9.2,20.1,SSE,37.0,54.0,44.0,1024.9,No
11.1,22.9,W,35.0,57.0,45.0,1016.0,No
13.8,22.2,WSW,37.0,83.0,46.0,1012.7,No
11.2,23.8,SSW,39.0,64.0,46.0,1011.5,No
13.5,24.4,W,48.0,31.0,29.0,1012.6,No
18.9,33.2,NNW,65.0,63.0,29.0,1009.7,Yes
17.3,22.8,W,69.0,51.0,22.0,1005.8,No
9.9,22.4,W,48.0,29.0,30.0,1019.2,No
12.7,20.3,W,26.0,58.0,45.0,1032.7,No
11.2,27.8,NNE,31.0,53.0,40.0,1026.3,No
14.5,32.2,WNW,37.0,39.0,16.0,1018.8,No
12.7,20.6,SSW,57.0,39.0,32.0,1013.8,No
13.6,18.2,SSE,35.0,60.0,46.0,1017.1,No
11.1,25.7,E,33.0,,32.0,1011.7,Yes
8.6,20.1,SE,35.0,47.0,39.0,1019.8,No
11.4,23.9,NNE,46.0,65.0,41.0,1024.9,No
15.4,34.1,NNE,43.0,43.0,23.0,1018.4,No
20.3,21.8,SSW,39.0,62.0,46.0,1016.4,No
14.9,27.4,S,46.0,66.0,23.0,1013.7,No
15.1,18.7,SSE,80.0,68.0,40.0,1016.2,Yes
11.8,19.5,SSE,41.0,56.0,41.0,1027.4,No
11.7,23.0,NE,46.0,57.0,48.0,1024.3,No
13.8,25.6,NE,30.0,63.0,46.0,1013.0,No
13.1,21.3,SSE,41.0,39.0,40.0,1015.7,No
15.3,19.8,SSE,30.0,51.0,47.0,1025.5,No
14.1,23.1,NE,43.0,65.0,48.0,1019.8,No
16.1,21.9,SSE,54.0,44.0,38.0,1015.2,Yes
13.1,21.4,ESE,31.0,42.0,45.0,1028.6,No
12.8,21.1,S,50.0,44.0,45.0,1014.2,Yes
20.9,42.3,NNW,69.0,52.0,14.0,1005.8,No
21.1,25.0,SSE,50.0,64.0,44.0,999.3,No
17.1,23.7,S,59.0,69.0,49.0,1015.2,No
21.7,45.8,S,78.0,62.0,14.0,1002.9,No
19.5,26.1,ESE,39.0,53.0,49.0,1021.9,No
20.5,26.8,ENE,35.0,70.0,48.0,1021.7,No
19.6,28.0,ENE,35.0,67.0,49.0,1020.1,No
18.7,24.0,SSW,65.0,48.0,35.0,1013.0,No
13.9,23.8,SSW,41.0,55.0,44.0,1021.1,No
14.3,24.7,ESE,28.0,66.0,48.0,1024.2,No
21.1,31.8,NW,59.0,56.0,41.0,1013.5,No
17.9,30.0,S,30.0,57.0,49.0,1018.3,No
21.5,33.5,W,37.0,71.0,34.0,1016.8,Yes
16.7,22.3,SSE,44.0,48.0,48.0,1018.5,No
17.9,25.4,SSE,44.0,78.0,38.0,1011.4,Yes
16.3,26.2,SW,39.0,67.0,41.0,1016.0,Yes
15.2,25.3,NE,26.0,71.0,43.0,1023.5,No
15.6,26.0,ENE,31.0,73.0,47.0,1025.9,No
17.4,27.9,S,37.0,75.0,49.0,1010.1,Yes
13.3,20.2,SW,65.0,50.0,39.0,1014.7,Yes
13.9,24.7,WSW,41.0,85.0,39.0,1011.0,No
12.7,25.3,WSW,43.0,57.0,43.0,1012.7,No
12.3,23.8,W,35.0,62.0,27.0,1018.9,No
12.5,23.2,W,33.0,52.0,45.0,1021.8,No
14.0,27.2,W,41.0,56.0,30.0,1022.6,No
14.4,28.7,WNW,28.0,59.0,29.0,1019.0,No
12.7,20.1,SSE,37.0,56.0,38.0,1025.1,No
14.2,21.3,W,41.0,60.0,31.0,1013.8,No
9.2,20.6,W,46.0,59.0,34.0,1013.2,No
13.6,20.6,W,50.0,55.0,36.0,1010.3,No
12.2,19.6,WSW,57.0,50.0,33.0,1011.9,No
11.1,20.6,WSW,41.0,53.0,31.0,1014.7,No
9.8,20.2,W,39.0,54.0,30.0,1016.8,No
10.1,20.7,W,44.0,61.0,37.0,1018.7,No
10.1,22.5,W,54.0,55.0,32.0,1015.3,No
12.7,20.6,SE,48.0,89.0,47.0,1019.1,Yes
9.5,21.3,W,30.0,70.0,45.0,1025.7,Yes
11.8,24.9,,,84.0,40.0,1028.0,No
9.9,19.5,,,57.0,44.0,1020.5,No
10.6,20.9,NW,48.0,89.0,45.0,1007.0,No
11.7,20.1,W,46.0,64.0,46.0,1005.2,No
13.0,17.6,WSW,43.0,58.0,46.0,1009.9,No
8.8,19.9,W,33.0,77.0,46.0,1024.9,No
8.5,23.4,NW,43.0,57.0,38.0,1016.3,No
14.7,19.5,W,65.0,54.0,30.0,1010.9,No
7.8,17.4,WSW,37.0,57.0,31.0,1020.1,No
7.4,19.1,W,35.0,62.0,35.0,1026.9,No
7.4,19.2,W,33.0,68.0,36.0,1031.7,Yes
8.3,20.2,W,30.0,92.0,46.0,1031.1,No
13.0,24.3,NE,22.0,85.0,48.0,1023.8,No
14.5,20.4,NNW,48.0,65.0,38.0,1009.3,No
8.5,16.3,NW,54.0,49.0,29.0,1016.0,No
8.7,17.2,WNW,54.0,54.0,28.0,1019.4,No
7.1,17.7,WSW,44.0,60.0,42.0,1019.9,No
10.1,17.0,SSW,48.0,61.0,46.0,1026.6,No
7.4,19.6,WNW,33.0,72.0,38.0,1029.8,No
7.9,20.3,WNW,22.0,75.0,32.0,1025.9,No
9.7,24.0,NNW,37.0,53.0,35.0,1025.2,No
11.1,21.5,SSW,48.0,73.0,49.0,1019.9,Yes
9.1,20.3,W,31.0,83.0,31.0,1018.0,No
10.4,19.6,NW,37.0,51.0,29.0,1016.0,No
10.9,19.9,WSW,44.0,54.0,29.0,1013.6,No
9.5,21.0,WNW,50.0,52.0,34.0,1017.6,No
11.9,23.9,NNW,52.0,48.0,30.0,1011.9,No
10.8,17.9,WSW,35.0,57.0,49.0,1013.6,Yes
7.0,17.4,W,35.0,60.0,43.0,1018.9,No
10.5,23.5,W,31.0,46.0,33.0,1016.0,No
9.0,21.8,WSW,31.0,61.0,38.0,1018.2,No
12.0,24.4,W,94.0,40.0,40.0,1005.8,No
9.6,22.8,W,35.0,35.0,25.0,1013.7,No
12.5,24.1,NNW,39.0,39.0,22.0,1013.6,No
10.5,18.7,W,57.0,42.0,29.0,1019.0,No
7.3,20.6,NE,41.0,61.0,36.0,1023.7,No
10.7,24.4,WNW,57.0,41.0,34.0,1010.1,No
11.3,23.3,WNW,39.0,38.0,28.0,1016.9,No
13.6,20.9,W,59.0,33.0,25.0,1009.7,No
8.4,16.6,WSW,56.0,43.0,26.0,1013.7,No
7.6,18.1,W,50.0,50.0,30.0,1016.3,No
7.6,18.1,W,50.0,48.0,32.0,1013.8,No
11.8,18.6,WNW,56.0,50.0,42.0,1010.2,No
12.2,22.7,W,35.0,52.0,42.0,1020.1,No
10.3,22.0,W,33.0,54.0,30.0,1024.6,No
11.8,23.3,SSE,39.0,72.0,38.0,1021.5,No
14.9,24.5,W,30.0,60.0,34.0,1021.5,No
12.2,22.0,NE,28.0,71.0,41.0,1031.2,No
12.2,28.8,W,28.0,62.0,29.0,1027.3,No
15.4,31.1,SSE,39.0,74.0,23.0,1022.4,No
20.1,31.6,NNW,74.0,24.0,14.0,1005.5,No
14.7,25.0,WNW,43.0,38.0,22.0,1011.7,No
12.1,23.6,S,74.0,41.0,27.0,1015.2,No
15.2,23.9,WNW,57.0,73.0,42.0,1000.8,No
15.2,25.3,W,48.0,53.0,28.0,1002.0,No
14.2,23.4,WNW,63.0,31.0,21.0,1005.7,No
11.4,21.6,WSW,69.0,34.0,30.0,1007.9,No
11.3,22.0,W,37.0,49.0,42.0,1014.8,No
17.5,28.4,WSW,39.0,32.0,32.0,1004.1,No
15.6,28.8,NNE,43.0,40.0,32.0,1009.8,No
16.2,31.8,,,30.0,20.0,1002.9,No
12.7,22.6,W,46.0,29.0,39.0,1019.9,No
11.7,29.3,W,76.0,47.0,13.0,1011.1,No
14.4,22.8,,,34.0,35.0,1017.4,No
12.4,27.4,NNE,35.0,46.0,35.0,1016.6,No
20.2,32.2,NW,85.0,33.0,32.0,1003.8,No
13.0,26.6,NNW,48.0,31.0,26.0,1015.6,No
15.2,18.9,WSW,65.0,41.0,41.0,1010.9,Yes
9.7,20.4,WSW,39.0,45.0,37.0,1022.4,No
11.3,25.0,E,28.0,56.0,41.0,1016.5,No
14.1,29.8,SSW,33.0,41.0,24.0,1010.5,No
15.8,21.9,SE,52.0,60.0,44.0,1011.2,No
14.3,21.9,SSE,44.0,58.0,49.0,1014.0,No
12.3,27.3,ENE,30.0,59.0,36.0,1019.0,No
17.6,37.3,S,74.0,22.0,10.0,1009.7,No
17.9,22.1,SSE,61.0,64.0,49.0,1013.1,No
17.5,35.0,WNW,80.0,45.0,10.0,1002.2,Yes
13.1,20.7,WSW,44.0,44.0,34.0,1014.5,No
10.7,24.3,E,33.0,40.0,32.0,1022.6,No
12.7,28.3,NE,48.0,33.0,32.0,1018.9,No
19.6,33.6,NW,80.0,23.0,10.0,1005.9,No
13.7,22.1,SW,41.0,30.0,43.0,1025.8,No
12.6,22.4,ENE,37.0,57.0,43.0,1028.1,No
16.6,28.9,NNE,37.0,56.0,48.0,1016.3,No
20.1,33.6,NW,63.0,47.0,16.0,1004.8,No
16.4,25.9,W,70.0,41.0,18.0,1011.7,No
12.2,23.4,E,35.0,28.0,31.0,1023.2,No
14.0,23.9,WSW,44.0,34.0,42.0,1020.9,No
13.2,22.2,,,57.0,49.0,1019.6,No
18.7,34.2,,,49.0,11.0,1010.3,No
14.8,20.5,,,34.0,38.0,1022.5,No
15.0,21.4,ESE,33.0,58.0,47.0,1028.0,No
17.9,28.1,W,63.0,43.0,44.0,1011.0,No
22.3,33.3,SSE,48.0,46.0,37.0,1006.4,Yes
16.9,27.0,ENE,33.0,32.0,45.0,1014.1,No
14.7,22.9,SSE,41.0,61.0,46.0,1016.7,No
